"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"Robust Beard Porter","American Porter",1.058,1.014,5.75,55.02,38.56
"Baltic Porter (Bible)","Baltic Porter",1.083,1.013,9.14,27.83,39.2
"Vanilla Coffee Porter","American Porter",1.07,1.014,7.26,39.38,28.25
"Porter #3","American Porter",1.06,1.014,5.99,47.13,34.15
"Robo Choc","Robust Porter",1.014,1.004,1.38,0,3.86
"Robust Porter","American Porter",1.067,1.017,6.49,32.04,35.04
"Tommy Nemec","Robust Porter",1.066,1.012,7.09,52.13,50
"Little Buckwheat Porter","American Porter",1.051,1.01,5.37,38.33,33.77
"Porter Club","Brown Porter",1.049,1.014,4.53,26.05,25.12
"Friendly Giant","American Porter",1.105,1.024,10.72,0,50
"Patty Mac's Double Chocolate","American Porter",1.065,1.021,5.7,30.75,40.57
"Canadian Maple Porter","American Porter",1.064,1.015,6.44,34.99,35.17
"Honey Porter (2.5 Gallon)","American Porter",1.058,1.01,6.37,29.34,22.28
"Rye Porter","American Porter",1.059,1.016,5.7,52.21,35.23
"34 - 2018 Porter","Robust Porter",1.067,1.017,6.55,45.69,30.88
"Baltic Porter","Baltic Porter",1.092,1.017,9.83,47.28,44.86
"Sheep and Chic","American Porter",1.056,1.015,5.41,29.25,42.16
"Bounty Porter","Robust Porter",1.058,1.014,5.71,30.15,34.54
"Filmore Porter","American Porter",1.056,1.016,5.21,31.48,33.93
"Bryon's Vanilla Porter","English Porter",1.07,1.02,6.53,26.54,32.54
"Fastelavn Porter","Baltic Porter",1.068,1.012,7.41,30.83,36.75
"Brown Porter","American Porter",1.052,1.013,5.1,32.74,20.52
"Bourbon Vanilla small load","American Porter",1.082,1.019,8.23,32.35,40.39
"Intelligent Porter","Robust Porter",1.053,1.013,5.2,34.65,22.89
"Henry Porter","English Porter",1.046,1.009,4.89,24.63,21.92
"Ryebellion Porter","American Porter",1.065,1.016,6.37,34.56,36.2
"Shannon Cole Porter","Robust Porter",1.06,1.016,5.9,24.51,33.95
"'Ossum Porter","American Porter",1.065,1.018,6.25,42.99,37.1
"Self assembly pope","American Porter",1.069,1.012,7.44,54.95,31.25
"Smitty's No.23 ""Baltic Porter""","Baltic Porter",1.069,1.016,6.93,58.86,35.43
"Porter's Porter #2","American Porter",1.074,1.024,6.59,58.44,43.87
"Vanilla Porter","American Porter",1.053,1.013,5.25,36.77,36
"Bourbon Vanilla Porter - Big","Robust Porter",1.054,1.015,5.15,45.17,24.86
"E.F. Kinda Porter","American Porter",1.056,1.011,5.93,53.29,49.92
"Porter","Robust Porter",1.064,1.018,5.95,28.41,40.75
"BARREL BEER","Baltic Porter",1.082,1.021,8.01,30.51,40.79
"Bourbon Porter","Brown Porter",1.078,1.015,8.3,36.4,45.58
"Coal Country '18 porter","Robust Porter",1.056,1.013,5.59,37.32,33.9
"Brown Porter","Brown Porter",1.056,1.013,5.61,21.47,28.32
"Origin Porter II","Brown Porter",1.057,1.014,5.59,0,27.53
"Hazelnut Porter","American Porter",1.047,1.008,5.04,37.56,31.39
"Twin Tower Porter","American Porter",1.061,1.016,5.97,20.55,45.93
"Porter 1a","Baltic Porter",1.081,1.02,7.95,41.95,50
"Brown Ale","American Porter",1.025,1.006,2.53,0,23.45
"Vanilla Bourbon Porter","American Porter",1.072,1.024,6.27,34.35,32.43
"Porter #1","American Porter",1.06,1.019,5.32,45.85,42.14
"Ignition","American Porter",1.049,1.012,4.77,0,19
"Vanilla peanut butter porter","American Porter",1.056,1.014,5.54,27.72,32.79
"Porter","Robust Porter",1.059,1.013,6.08,31.86,40.33
"Salted Caramel Porter","American Porter",1.065,1.019,6.01,27.18,24.43
"Christinas Honey Bourbon Porter","Brown Porter",1.037,1.006,4.06,8.22,42.56
"Star-anese me up stout","American Porter",1.107,1.032,9.78,69.09,50
"Nexus Coffee Porter","Brown Porter",1.065,1.018,6.1,20.27,30.07
"Honey Porter (1 Gallon)","American Porter",1.058,1.01,6.37,28.81,22.28
"Milk Maid","American Porter",1.089,1.028,8.02,66.51,10.43
"CRANKCASE PORTER AKA Harvey's Porter","American Porter",1.067,1.02,6.17,38.67,36.08
"Pb pb","Robust Porter",1.087,1.012,9.82,87.77,28.53
"Chocolate Pecan Porter","American Porter",1.055,1.014,5.33,36.59,32.33
"Smores V2","American Porter",1.057,1.014,5.65,30.75,41.95
"Uncle Porter (GF Porter)","Brown Porter",1.053,1.014,5.18,31.16,24.24
"Porter/Weizen Partigyle","American Porter",1.069,1.017,6.84,39.58,30.49
"Portnilla","Brown Porter",1.04,1.007,4.33,0,36.52
"Any Port in a Vanilla Storm","American Porter",1.055,1.016,5.07,28.47,32.19
"Chocolate Hazelnut Porter","American Porter",1.056,1.014,5.5,38.74,34.53
"Edmund Fitzgerald","American Porter",1.063,1.016,6.1,42.99,39.14
"Vanilla Porter 1","Robust Porter",1.059,1.015,5.81,43.89,28.78
"Hardmans Old","Brown Porter",1.048,1.008,5.23,32.81,25.81
"Robust Porter","American Porter",1.054,1.014,5.25,26.92,34.58
"Gingerbread Man Westside Porter","American Porter",1.064,1.011,6.88,58.49,40.56
"CMC porter","American Porter",1.067,1.017,6.53,75.03,33.6
"20171224 Extract PORTER","American Porter",1.057,1.015,5.44,37.91,45.14
"Brown Porter","Robust Porter",1.058,1.019,5.04,24.84,34.29
"Påske Porter vs.2","Brown Porter",1.073,1.013,7.88,7.03,30.46
"Chocolate Maple Porter","American Porter",1.062,1.012,6.59,40.46,50
"My first Porter (AND BREW!)","American Porter",1.061,1.015,6.1,39.73,28.56
"Pogo's Porter","American Porter",1.061,1.017,5.8,37.37,30.1
"D.A.F.P.","American Porter",1.053,1.013,5.21,49.61,48.11
"PB & J porter","American Porter",1.077,1.019,7.57,33.64,34.73
"AlmondJoy Porter","Robust Porter",1.056,1.016,5.33,22.37,29.71
"Jerrys Porter","Brown Porter",1.059,1.014,5.92,50.63,27.67
"Stouty McStouterson","American Porter",11.3721,2.08505,4.94,50.18,29.79
"PB Cup Porter","American Porter",1.059,1.01,6.39,48.25,50
"Macy's Vanilla Porter","American Porter",1.061,1.014,6.24,27.69,36.34
"HeberHaus Baltic Porter 4.0","Baltic Porter",1.083,1.013,9.14,45.8,32.49
"Porter","American Porter",1.067,1.017,6.51,80.21,42.85
"Porter","Robust Porter",1.067,1.016,6.73,42.19,39.26
"Echy Thump Goodie Porter","English Porter",1.06,1.016,5.79,71.94,29.63
"Dave's Porter","Robust Porter",1.058,1.016,5.52,22.76,50
"Flag 8 Baltic Porter Clone #124","Baltic Porter",1.083,1.018,8.57,49.54,35.99
"Trash Can Porter","American Porter",1.058,1.014,5.7,53.59,29.78
"Dreaded Jake Porter - Robust Porter","Robust Porter",1.063,1.015,6.25,40.27,33.28
"Zhivkovi Coffee Porter","Robust Porter",1.066,1.017,6.45,28.66,38.42
"Mount Cocobongo","American Porter",1.057,1.011,6.02,31.47,30.77
"La cerda peanut porter","Brown Porter",1.084,1.031,7.03,39.61,41.69
"Porter-Edmond Fitzgerald Clone","Robust Porter",1.058,1.014,5.69,32.41,26.61
"Calderwood Porter","Robust Porter",1.06,1.014,6.05,30.93,27.64
"Hoppy Porter","American Porter",1.057,1.01,6.19,52.31,20.17
"Hey Porter","Robust Porter",1.049,1.014,4.61,41.22,42.55
"HOPPY BALTIC PORTER LAGER","Baltic Porter",1.086,1.014,9.5,25.62,36.13
"Cafea-porter","Baltic Porter",1.064,1.016,6.27,42.12,36.5
"Black pepper Porter","Robust Porter",1.061,1.015,6.01,53.27,42.19
"Session Baltic Porter","Baltic Porter",1.051,1.008,5.68,34.63,24.86
"Toasted Coconut Porter","American Porter",1.073,1.013,7.92,68.06,33.84
"Bwaaa-tic Porter","Baltic Porter",1.029,1.007,2.95,23.71,36.7
"Caramel Porter (GF)","Robust Porter",1.063,1.013,6.52,50.64,30.21
"SK - fikibok²","Robust Porter",1.063,1.017,6,43.69,30.12
"If Kainuu made a Porter    Oh wait  they do...","Robust Porter",1.051,1.013,5.03,94.34,36.62
"English Porter","Brown Porter",1.051,1.011,5.18,33.66,45.38
"Tony's Porter","English Porter",1.056,1.011,6.05,29.62,15.88
