"Nombre","Estilo","Gravedad_Original","Gravedad_Final","Grado_Alcoholico","Amargor","Color"
"77 Spiced Imperial Stout Spanning & Sensatie...","Stout",1.071,1.012,7.71,80.47,44.28
"The Milkman's tits","Stout",1.07,1.018,6.82,38.25,40.24
"Hackneyed & Pedestrian Stock Ale","Stout",1.047,1.012,4.59,38.13,27.51
"Slapped by the Dingus","Stout",1.131,1.024,14.04,62.17,50
"Weatherford County Coffee Stout (Light)","Stout",1.102,1.026,11.21,51.05,37.42
"Let Stout 2018","Stout",1.05,1.012,4.93,37.27,24.68
"Ven?ac DRY STOUT","Stout",1.046,1.01,4.64,32.03,50
"M¯rk(ere) Materie","Stout",1.09,1.017,10.43,130.89,28.63
"Black rye stout","Stout",1.083,1.021,8.21,69.71,40.21
"Beerardelli Chocolate Stout w/Raspberries...","Stout",1.09,1.021,9.01,69.23,50
"Waco Kid","Stout",1.072,1.018,7.04,66.61,50
"## 09 Russian Imperial Stout - 3 gallon","Stout",1.072,1.017,7.15,93.72,29.83
"Imperial stout","Stout",1.082,1.021,7.96,59.94,37.95
"Dry Stout","Stout",1.043,1.011,4.25,33.59,32.17
"CocoaNut Milk Stout","Stout",1.065,1.022,5.73,23.52,41.93
"Irish Whiskey Stout","Stout",1.059,1.015,5.76,51.7,43.43
"Busser's Dark Ale","Stout",1.059,1.013,5.94,34.95,36.62
"RIBS5  Uninfected","Stout",1.087,1.022,9.29,73.95,42.49
"Hornet chocolate coffee stout","Stout",1.081,1.012,9.03,122.92,37.37
"Tangerine Vanilla Belgian Milk Stout","Stout",1.071,1.019,6.85,47.35,44.86
"Goose Island Sweet Porter Extract Kit","Stout",1.082,1.027,7.24,23.97,40.03
"Dry Irish Stout","Stout",1.046,1.011,4.63,34.24,38.75
"Aldheardt Collab 1","Stout",1.121,1.03,11.88,56.8,50
"Vanilla Shake","Stout",1.137,1.03,14,65.5,50
"Igor","Stout",1.099,1.023,9.95,67.24,50
"Guinness clone 13L","Stout",10.6764,1.87662,4.66,40.51,37.35
"Russian Imperial Stout (Bible)","Stout",1.081,1.022,7.7,75.96,40.47
"Janglez Imp Stout","Stout",1.084,1.019,8.54,63.4,39.79
"Jamie's & Rob's Irish Stout","Stout",1.052,1.013,5.09,57.71,38.52
"Dry Irish Stout Kit 2018","Stout",1.044,1.011,4.36,47.63,28.04
"Scratch batch 1 imperial stout","Stout",1.096,1.024,9.44,0,40.09
"RIS","Stout",24.6253,4.51729,11.31,88.38,50
"I'm Stoutta Here","Stout",1.089,1.022,8.73,0,39.19
"Peanut butter stout","Stout",1.06,1.02,5.3,16.07,38.97
"Awesome Recipe","Stout",1.041,1.01,4.04,0,50
"Milk Stout","Stout",1.056,1.015,5.38,28.51,34.8
"Awesome Recipe","Stout",23.5048,4.62845,10.58,89.66,50
"New RIS recipe","Stout",1.108,1.025,10.89,123.85,50
"The Imperialists Cappucino","Stout",1.084,1.023,8.02,61.51,37.68
"Next ris","Stout",1.074,1.017,7.57,0,22.44
"2015 - 4/26 - Sherlock's Sweet Stout","Stout",1.061,1.021,5.24,28.8,36.36
"Coffee Vanilla Coca Imperial Stout","Stout",1.105,1.028,10.02,123.56,50
"Tropical Stout","Stout",1.062,1.013,6.37,47.43,38.63
"FESes Are Cool","Stout",1.073,1.017,7.29,78.43,36.93
"Ten Fiddy","Stout",1.124,1.026,12.83,86.03,50
"B&W's Milk Stout (Mk IV)","Stout",1.057,1.022,4.51,24.19,38.33
"Sweet Stout","Stout",1.067,1.027,5.22,44.73,47.12
"OOchi Goochi Xmas Stout","Stout",1.074,1.015,7.78,38.06,50
"Dark Crystal Chocolate Cherry Porter","Stout",1.034,1.009,3.35,0,36.97
"Black Wizard 3","Stout",1.096,1.022,10.69,100.12,49.95
"Salted carmel chocolate","Stout",1.052,1.01,5.58,31.45,36.73
"Chocolate Coffee Stout","Stout",1.106,1.025,10.6,64.74,50
"2017 Barrel Aged Stout","Stout",1.106,1.023,10.86,111.84,50
"Imperial Oatmeal Stout","Stout",1.112,1.036,10.04,59.65,50
"IMPERIAL STOUT","Stout",1.073,1.014,7.74,51.88,36.26
"The Mephistopheles of Los angeles","Stout",1.103,1.031,10.5,101.08,50
"Stouta","Stout",1.049,1.009,5.24,32.8,33.32
"Stout based on rogue chocolate stout","Stout",1.075,1.013,8.17,19.06,50
"Gluten Free Dry Irish Stout","Stout",1.04,1.006,4.42,40.12,37.18
"CAPAPORTER II","Stout",1.111,1.036,9.81,72.32,43.05
"Hazelnut Milk Stout","Stout",1.056,1.02,4.66,31.67,39.63
"Brewers Best Whisky Barrel Stout","Stout",1.054,1.014,5.32,36.47,41.86
"Twisted Stout","Stout",1.075,1.014,8.07,39.12,45.81
"Good Night Nurse","Stout",1.073,1.017,7.35,42.15,32.81
"Aasbakkane MÿRK Imp staut","Stout",1.113,1.019,12.37,68.14,41.2
"Stout","Stout",1.071,1.016,7.14,55.11,35.72
"Bube's Export Stout","Stout",1.061,1.017,5.68,36.48,50
"Empire Strikes: Bourbon Barrel Imperial Stou...","Stout",1.076,1.014,8.07,116.57,34.95
"Scarred Stout","Stout",1.042,1.016,3.4,38.47,46.66
"Winter Coffee Stout","Stout",1.044,1.012,4.1,67.2,38.55
"Stout","Stout",1.043,1.009,4.45,43.84,28.83
"BIG BIG Stout","Stout",1.073,1.018,7.27,54.86,37.01
"Chocolate orange stout","Stout",1.086,1.027,7.77,20.14,41.56
"Sunday Morning Stout","Stout",1.104,1.023,10.68,35.7,50
"Stout","Stout",1.043,1.008,4.57,30.33,39.86
"IRISH EXTRA STOUT","Stout",14.1692,3.67203,5.67,38.78,38.99
"RIS 1.0","Stout",1.093,1.021,9.55,74.44,50
"Mint chocolate stout","Stout",1.056,1.017,5.02,31.48,37.63
"Heavenly Ground","Stout",1.095,1.022,10.58,66.03,42.95
"NH Maple Stout","Stout",1.067,1.014,6.99,27.05,24.92
"Neapolitan Milk Stout","Stout",1.076,1.025,6.71,14.03,50
"Irish Stout","Stout",1.047,1.012,4.6,42.72,29.9
"Sawmill Stout","Stout",1.043,1.011,4.3,41.97,42.53
"Irish Stout","Stout",1.065,1.019,6.1,90.03,41.3
"Imperial stout  # 2","Stout",1.111,1.022,11.64,26.42,50
"Angedalen Chocolate","Stout",1.082,1.021,8.69,62.85,45.16
"????","Stout",1.058,1.021,4.91,20.25,32.33
"#51 - Beamishish Dry Irish Stout","Stout",1.04,1.008,4.12,37.85,33.11
"Cereal Milk","Stout",1.057,1.015,5.55,18.2,36.66
"Whisky Barrel Stout","Stout",1.058,1.014,5.67,32.61,33.59
"Chocolate milk stout","Stout",1.078,1.025,6.98,31.05,43.16
"Imperial porter","Stout",1.088,1.024,8.32,57.55,36.17
"Charlie O'Grace's Stout","Stout",1.042,1.011,3.98,37.51,36.96
"EUREKA STREET 3.0","Stout",1.063,1.014,6.49,45.21,39.07
"RIS","Stout",1.116,1.027,11.7,93.21,50
"Tipsy Vicar Irish Stout (TVS)","Stout",1.048,1.012,4.7,40.4,38.39
"Classic Dry Stout (GF)","Stout",1.053,1.011,5.49,57.16,24.86
"Dry stout","Stout",1.048,1.01,5.09,43.19,32.09
"Daz's Stout","Stout",1.076,1.028,6.31,50.96,50
"Leftoversstout","Stout",1.068,1.012,7.31,26.21,39.15
"Mint Chocolate Stout","Stout",1.065,1.011,7.01,16.4,33.85
"Andrew's Christmas","Stout",1.072,1.018,7.13,28.53,49.1
"Darkness Sweet Chocolate Stout","Stout",1.067,1.021,6.12,25.18,50
"Tropic of Capricorn","Stout",1.074,1.017,7.52,48.69,38.63
"Carbs Against Humanity","Stout",1.1,1.026,9.65,70.95,45.46
"Paradigm Shift Stout (REDUCED BATCH)","Stout",1.132,1.034,12.91,194.56,50
"Corned Beef Eggroll","Stout",1.048,1.012,4.77,41.55,32.9
"RIS-Kuri","Stout",1.107,1.03,10.11,61.58,44.79
"ChocolateChipCookies&Milk Stout","Stout",1.062,1.024,5.09,33.68,41.96
"Rrriiisss 24","Stout",23.898,6.27472,9.95,83.29,50
"Irish Smoked Stout","Stout",1.043,1.011,4.12,22.65,30.42
"Dirty Pearl Stout","Stout",1.141,1.035,16.61,91.46,50
"Base 4 Stout","Stout",1.067,1.017,6.57,32.23,5.47
"Yeti Clone","Stout",1.099,1.025,9.74,83.22,44.65
"Toon Stout","Stout",1.047,1.012,4.61,34.06,31.13
"Breakfast Stout","Stout",1.092,1.021,9.37,76.17,39.55
"Extra Stout","Stout",1.064,1.016,6.33,51.44,25.71
"ÿlbrygging Havrestout","Stout",1.055,1.015,5.33,30.87,33.98
"Smockey and Choklad","Stout",1.079,1.016,8.26,56.18,47.25
"Chocolate Coffee Stout","Stout",1.088,1.022,8.63,49.74,37.42
"Winter Stout","Stout",1.047,1.013,4.52,50.78,27.39
"Fight Milk","Stout",1.09,1.028,8.01,12.22,37.75
"Into The Dark","Stout",1.119,1.023,14.44,66.08,50
"Sweet black","Stout",1.058,1.015,5.65,26.1,38.69
"Awesome Recipe","Stout",1.051,1.013,5.04,32.01,38.51
"H2D Russian Imperial Stout 02.07.18","Stout",1.105,1.034,9.29,118.32,49.21
"Bananas","Stout",1.123,1.016,14.03,99.58,50
"Yuri Silvio","Stout",1.083,1.021,8.13,83.37,48.99
"Charlie Murphy's Stout Clone","Stout",1.039,1.008,4.08,25.52,39.54
"Hare Stout","Stout",1.059,1.015,5.72,38.98,37.12
"Stiff Lip Stout","Stout",1.04,1.011,3.79,40.92,47.42
"Stout","Stout",1.074,1.022,6.87,43.82,43.45
"Double-W Imperial stout","Stout",1.124,1.025,12.9,106.17,50
"Club Guinness cloneish","Stout",1.052,1.012,5.29,0,27.11
"Happy New Year Stout","Stout",1.086,1.018,8.94,59.46,50
"KVEIK the Crusher","Stout",1.11,1.025,11.14,79.37,50
"Stout","Stout",1.04,1.007,4.36,30.59,31.35
"Foreing extra stout","Stout",1.071,1.013,7.51,52.01,50
"Chocolate Milk Stout","Stout",1.068,1.019,6.39,29.38,41.49
"Dry Irish Stout","Stout",1.055,1.009,6.01,35.8,40.66
"Imperial stout","Stout",1.078,1.018,8.44,70.42,36.39
"Imperial Stout","Stout",1.093,1.016,10.1,36.41,40.98
"Greg's Classic Stout","Stout",1.062,1.016,6.14,45.59,29.37
"Cherry Stout","Stout",1.08,1.017,8.2,44.78,40.31
"Salty chocolate balls RIS","Stout",1.096,1.016,10.51,57.68,50
"Awesome Recipe","Stout",1.079,1.019,7.92,0,50
"S'More Please","Stout",1.104,1.025,10.3,42.26,43.02
"SchuBrew Dry Stout 2018","Stout",10.3952,2.45479,4.21,41.97,30.45
"Kugelblitz (Chocolate Cherry Port Stout)","Stout",1.078,1.023,7.22,53.98,48.27
"Chocolate Stout","Stout",1.068,1.02,6.57,48.31,50
"1920 Drybrough XXX Stout","Stout",1.078,1.02,7.58,39.05,40.19
"Dry Irish Stout","Stout",1.042,1.011,4.01,43.28,37.72
"Oatmeal Stout (Barrel Aged)","Stout",1.077,1.02,7.51,76.22,37.67
"Stout","Stout",1.057,1.017,5.3,41.96,29.96
"NOFOMO","Stout",1.076,1.019,7.48,65.86,50
"Bittersweet Volantene Stout","Stout",1.052,1.014,5.01,30.55,34.62
"The Rider Amerian Imperial Stout","Stout",1.096,1.021,9.85,78.65,50
"Deck Hand Stout","Stout",1.054,1.013,5.37,24.92,33.44
"Coffee nitro stout","Stout",1.09,1.022,8.91,33.4,35.9
"DinoSmores Stout","Stout",1.09,1.027,8.27,41.3,50
"Left Hand Milk Stout Clone","Stout",1.063,1.017,6,26.6,38.63
"Gasparilla Tropical Stout","Stout",1.068,1.019,6.45,32.4,50
"Murphy's Irish Stout","Stout",1.037,1.007,3.86,17.12,14.93
"Chocolate Milk Stout BIAB 2","Stout",1.051,1.018,4.27,45.98,36.42
"Supreme Leader Stout","Stout",1.104,1.019,11.08,79.48,50
"25 imperial stout","Stout",1.103,1.026,10.12,56.16,50
"Tweaked Black Gold","Stout",1.05,1.012,4.9,37.19,50
"RIS","Stout",1.1,1.017,10.87,101.81,42.14
"Big Larry House Stout","Stout",1.06,1.015,5.88,36.38,33.99
"Mephistopheles clone","Stout",1.105,1.014,11.91,230.22,50
"Toffee Milk Stout","Stout",1.069,1.017,6.88,27.11,29.52
"Mint RIS","Stout",1.107,1.02,11.35,106.53,50
"Stellies stout","Stout",1.061,1.021,5.32,40.46,32.44
"Mocha Stout","Stout",1.087,1.028,7.82,73.28,48.72
"Courage Russian Imperial Stout","Stout",1.105,1.023,10.78,73.3,50
"Victorian Export Stout","Stout",1.073,1.022,6.74,80.29,49.75
"Imperial Stout","Stout",1.077,1.014,8.32,83.11,36.67
"Stout 1.2","Stout",1.062,1.014,6.21,32.34,44.6
"No namn IMPSTOUT","Stout",1.115,1.036,10.41,0,50
"Tolmie NewYears stout","Stout",1.054,1.012,5.49,38.55,37.09
"Ravenswood Milk Stout (Bourbon Oaked)","Stout",1.063,1.021,5.44,22.8,45.13
"British Porter","Stout",1.06,1.011,6.43,48.82,43.39
"Tom's Stout","Stout",1.073,1.012,8,64.46,42.45
"Black Jack Dry Stout","Stout",1.04,1.008,4.11,25.29,42.02
"BTH Starter Stout","Stout",1.081,1.019,8.18,98.8,50
"Milk Stout","Stout",1.076,1.02,7.4,27.57,40
"Irish stout","Stout",1.041,1.01,4.02,46.13,37.92
"Kentucky in the morning","Stout",1.102,1.023,10.48,61.36,50
"Stout","Stout",1.046,1.011,4.64,34.63,36.16
"Awesome Recipe","Stout",1.096,1.023,9.62,0,50
"FAB4","Stout",1.123,1.017,13.92,106.04,50
"29 - Ole Rasputin","Stout",1.09,1.021,8.99,87.18,27.27
"Winter is Coming","Stout",1.09,1.029,8.11,144.4,48.73
"Chocolate Fish Milk Stout","Stout",1.07,1.022,6.29,23.21,38.34
"Milk Stout","Stout",1.052,1.022,3.99,31.48,45.63
"XMAS B&T Stout","Stout",1.065,1.017,6.26,40.86,50
"Sweet Stout","Stout",1.045,1.017,3.76,17.91,33.49
"Gentrification White Stout","Stout",1.073,1.015,7.71,57.35,12.17
"Big Dry Roast","Stout",1.06,1.011,6.36,73.12,50
"Kaffestout","Stout",1.059,1.012,6.24,40.92,36.29
"Bourbon Honey Stout","Stout",1.093,1.019,9.66,82.42,33.61
"Milk Stout","Stout",1.065,1.011,7.03,28.86,40.76
"Resignation Tendered","Stout",1.086,1.018,9.01,76.21,50
"Dry stout (Guiness)","Stout",1.042,1.009,4.39,39.47,50
"IES test","Stout",1.059,1.016,5.62,42.12,30.24
"Snow owl stout","Stout",1.04,1.011,3.8,46.15,31.18
"Vanilla Stowaway (Rye Barrel Aged)","Stout",1.122,1.026,12.5,77.87,50
"Ris v2","Stout",26.6874,6.32616,11.62,50.45,50
"Dry Stout","Stout",1.066,1.022,5.73,69.31,50
"God Save the Queen...(London Stout) [FHS]...","Stout",1.065,1.019,6.04,90.72,36.82
"Tropical Stout","Stout",1.056,1.013,5.57,51.17,35.88
"Dry Stout BL Style","Stout",1.05,1.014,4.76,34.28,33.53
"That's my Nietzsche","Stout",1.094,1.018,10.1,68.67,39.9
"Irish Dry Stout","Stout",1.048,1.011,4.9,37.77,35.79
"30 - Dry Stout","Stout",1.048,1.011,4.93,21.64,24.19
"Imperial tarmac","Stout",1.08,1.022,7.57,29.63,33.33
"Gotta Get Up Clone","Stout",1.055,1.017,5.05,9.37,36.71
"Founders Breakfast Stout","Stout",1.084,1.021,8.28,0,49.07
"Bermondsey Stout","Stout",1.069,1.018,6.73,21.98,50
"Russian imperial stout","Stout",1.095,1.03,8.53,69.78,50
"FAT CUB IMPERIAL STOUT","Stout",1.1,1.023,10.1,65.89,42.22
"Trop stout","Stout",1.086,1.02,8.56,57.38,42.16
"Dry Irish Stout","Stout",1.022,1.006,2.21,0,38.75
"Spawned Out  v2","Stout",1.103,1.023,10.42,115.39,50
"Milk stout","Stout",17.7179,7.61982,5.6,24.29,50
"Rum Runner Stout","Stout",1.095,1.024,9.32,94.54,39.52
"Extra Stout (Brown/Rye/Black)","Stout",1.069,1.013,7.34,53.11,30.76
"Sweet Chocolate Stout","Stout",1.058,1.02,5.03,24.92,35.11
"Chocolate Coconut Milk Stout","Stout",1.06,1.022,5.06,32.74,36.19
"Irish Coffee","Stout",1.061,1.014,6.17,40.01,44.91
"Teste","Stout",1.056,1.014,5.52,0,50
"Bribie County Stout (BCS)","Stout",1.087,1.017,9.13,55.02,50
"Stout","Stout",1.052,1.012,5.21,34.73,25.99
"Dry Irish Stout (NB)","Stout",1.04,1.011,3.87,68.36,7.99
"Legion - Black Metal Imperial Stout","Stout",1.105,1.021,11,51.97,50
"15C - Irish Extra Stout","Stout",1.06,1.012,6.25,42.15,35.57
"Dry Irish Stout","Stout",1.043,1.01,4.32,32.06,31.66
"Chocolate Stout","Stout",1.06,1.014,5.99,28.1,33.92
"Blackest Blackberry Imperial","Stout",1.097,1.031,8.56,91.24,50
"Egg Nog Stout","Stout",1.08,1.027,7.04,29.97,50
"Choclolate Coffee Milk Stout","Stout",1.071,1.024,6.19,32.42,48.34
"Olympic Maple Stout","Stout",1.068,1.016,6.91,36.19,50
"Coconut Chocolate Oatmeal Stout","Stout",1.065,1.025,5.18,28.2,38.35
"Ris","Stout",1.112,1.036,9.93,78.78,50
"Milk Stout 1","Stout",1.064,1.021,5.63,24.67,43.83
"Chocolate milk coffee stout","Stout",1.092,1.027,8.54,59.01,41.15
"Reeses Stout","Stout",1.067,1.022,6,25.11,37.54
"Don't Poke the Bear","Stout",1.099,1.022,10.2,127.12,50
"Blackest ov The black (Imperial Stout)","Stout",1.105,1.024,10.63,58.76,50
"Irish stout","Stout",11.0414,2.83731,4.37,32,27.88
"Coffee stout","Stout",1.05,1.013,4.93,41.98,42.01
"I-Stout","Stout",12.0416,3.39932,4.62,0.6,4.86
"Chocafe Vanilla Milk Stout","Stout",1.046,1.015,4.06,43.52,48.01
"Yeti Again","Stout",1.081,1.018,8.25,89.15,38.9
"Milk Stout","Stout",1.063,1.018,6,22.8,40.82
"Imperial Dark Matter","Stout",1.115,1.021,12.29,54.21,43.3
"Founders Kbs Kentucky Breakfast stout Boubon...","Stout",1.093,1.023,9.18,75.73,50
"The Repeater","Stout",1.056,1.019,4.89,83.21,44.03
"Edwardian Stout","Stout",1.05,1.015,4.63,38.34,31.36
"Cherry Bourbon Sweet Stout","Stout",1.1,1.021,10.45,33.8,49.96
"Celtic porter #1","Stout",1.05,1.017,4.41,44.62,31.88
"Yowza (Chocolate Milk Stout)","Stout",1.068,1.025,5.64,27.31,33.24
"Chocolate Coffee Thunder Stout","Stout",1.071,1.018,7,49.78,50
"Hopped Stout","Stout",1.091,1.027,8.43,144.5,50
"Russian Collusion Imperial sout","Stout",1.084,1.025,7.69,62.52,31.73
"Milk Stout","Stout",1.058,1.019,5.09,23.07,38.72
"Irish Extra stout","Stout",1.083,1.021,8.14,46.99,50
"Breakfast Stout","Stout",1.084,1.017,8.75,115.08,50
"Old Irish Bastard","Stout",1.065,1.016,6.37,62.96,38.5
"Guinnes 25ltr","Stout",1.071,1.02,6.66,56.29,50
"McGrubbs Stout","Stout",1.048,1.011,4.78,31.14,30.04
"Oatmoo  Milk Stout","Stout",1.064,1.017,6.09,20.78,50
"Mocha Milk Stout","Stout",1.058,1.019,5.13,34.98,40.42
"Randy's Irish Stout","Stout",1.042,1.01,4.11,38.02,31.34
"Dark Chocolate Stout","Stout",1.061,1.014,6.1,34.53,12.15
"Sweet stout","Stout",1.063,1.02,5.65,23.44,45.57
"Russian imperial stout","Stout",1.114,1.022,12.13,0,45.7
"RIS","Stout",1.103,1.03,9.49,30.37,50
"Stout-Risto","Stout",1.058,1.016,5.53,29.05,46.64
"Malaysian tropical stout","Stout",1.069,1.016,6.86,32.63,36.72
"Chocolate stout","Stout",1.066,1.013,7.02,31.74,27.3
"Imperial Stout 2/27/18","Stout",1.131,1.03,13.27,75.67,50
"Kruschev's Shoe","Stout",1.094,1.021,9.65,102.64,39.31
"FRIZ","Stout",1.08,1.023,7.53,32.64,42.58
"Stout Part Duex","Stout",1.079,1.025,7.03,24.32,50
"Jambeli stout","Stout",1.02,1.005,1.86,75.96,31.98
"Barrel Series - Batch 0 - Whiskey Barrel Age...","Stout",1.132,1.039,12.24,61.86,50
"Shake","Stout",1.082,1.019,8.21,0,42.53
"AHoy Imperial Stout","Stout",1.101,1.03,9.31,28.67,50
"Dry Stout 270L Mississippi 7/3/18","Stout",1.038,1.009,3.82,34.97,31.75
"Scandinavian Imperial Stout with Kveik","Stout",1.078,1.013,8.53,53.27,50
"Stouty Mc stout face V1","Stout",1.071,1.015,7.4,52.65,36.45
"FGHS Double Milk Stout","Stout",1.08,1.035,5.9,64.47,47.5
"Peanut butter chocolate stout","Stout",1.078,1.024,7.16,58.76,50
"RISk of Impeachment","Stout",1.117,1.027,11.84,108.28,50
"Heart of Darkness","Stout",1.076,1.014,8.04,40.93,50
"Tyrion Lannister Stout","Stout",1.08,1.018,8.08,55.68,37.92
"Hixon Milk Stout","Stout",1.082,1.032,6.64,51.57,33.86
"Milk Stout","Stout",1.049,1.015,4.49,14.58,32.13
"Sweet Stout I","Stout",1.06,1.022,4.92,35.87,34.36
"Genus Brett Stout","Stout",1.051,1.01,5.35,25.63,39.34
"Milk stout","Stout",1.07,1.022,6.23,35.19,36.27
"Sensing Chocolate & Coffee Milk Stout","Stout",1.065,1.015,6.55,21.38,35.79
"27 Imperial Stout V2","Stout",1.095,1.017,10.21,72.6,50
"First Stout","Stout",1.037,1.009,3.64,55.86,42.33
"Liquorice Stout","Stout",1.058,1.015,5.59,52.44,44.98
"Imp Stout","Stout",1.109,1.025,11.05,91.16,50
"Irish Stout","Stout",1.05,1.013,4.94,36.93,37.26
"Pop Your Finger In Here Boy","Stout",1.069,1.021,6.27,20.82,49.33
"Stout","Stout",1.052,1.013,5.12,0,42.6
"JJango Stout","Stout",1.108,1.033,9.8,50.05,50
"Triple C Milk Stout","Stout",1.063,1.024,5.16,25.95,41.89
"Roasted nuts/vanilla stout","Stout",1.09,1.02,9.11,55.36,38.46
"Wishing I Were Irish","Stout",1.04,1.009,4.1,41.28,31.22
"BLBS # 4","Stout",1.136,1.03,13.89,113.7,50
"Rock Bitter Chocolate Stout","Stout",1.096,1.03,8.69,67.96,37.03
"Tyrion Lannister Stout","Stout",1.08,1.018,8.07,65.89,37.91
"St","Stout",11.8014,3.03885,4.68,0,24.78
"Banana stout","Stout",1.074,1.019,7.19,0,50
"Bru'n Dry Stout","Stout",1.045,1.011,4.39,34.56,22.33
"Waldrop's LKM Stout","Stout",1.058,1.015,5.71,0,16.7
"OATMEAL STOUT","Stout",1.056,1.009,6.08,0,35.08
"Deception Cream Stout","Stout",1.058,1.012,6.07,40.2,38.91
"Pete's Cream Stout","Stout",1.062,1.024,4.98,38.07,40.1
"Crime's Milk Stout","Stout",1.051,1.015,4.69,21.58,37.07
"Malone's Irish Stout","Stout",1.049,1.01,5.1,39.84,34.44
"Stout","Stout",18.1252,5.4981,6.96,40.1,28.97
"Dry Metsan Stout","Stout",1.042,1.01,4.16,22.43,32.85
"Patience  is a virtue","Stout",1.085,1.025,7.79,51,30.85
"DRY IRISH STOUT 2018","Stout",1.039,1.01,3.74,41.7,33.24
"Extract Coffee Stout","Stout",1.098,1.021,10.13,76.24,50
"K.I.S.S.S (Keep it simple sweet stout)","Stout",1.059,1.017,5.45,30.17,34.14
"Peppermint Paddy Stout","Stout",1.064,1.018,5.97,59.06,35.82
"HBNY Stout","Stout",1.055,1.01,5.84,47.61,33.65
"Last Chance Imperial Stout","Stout",1.079,1.017,8.09,71.03,50
"Studen 3","Stout",1.053,1.016,4.83,48.24,49.51
"Stout","Stout",1.046,1.01,4.61,41.97,36.94
"Lad Stuffer","Stout",1.063,1.017,6.06,43.29,39.6
"Top Secret RIS","Stout",1.1,1.027,9.62,92.81,50
"Breakfast milk of the nipple","Stout",1.071,1.029,5.52,31.19,50
"Popular Demand","Stout",1.058,1.019,5.1,36.36,43.33
"Dwayyo Stout","Stout",1.066,1.012,7.13,49.48,44.12
"Imperial Fatboy","Stout",1.092,1.02,9.45,81.78,50
"Salmiakki Stout","Stout",1.102,1.013,11.67,76.8,50
"Joey's Porter","Stout",1.053,1.015,4.94,21.45,50
"Maple Bacon Milk Stout","Stout",1.073,1.024,6.48,43.38,42.11
"Irish Stout III.","Stout",1.058,1.014,5.67,35.71,33.08
"Awesome Recipe","Stout",1.064,1.023,5.38,28.85,40
"FirstStout","Stout",1.049,1.013,4.72,36.84,46.98
"Mexican Mocha Stout","Stout",1.082,1.027,7.13,38.34,30.11
"Black Hack","Stout",1.108,1.031,10.15,94.84,39.93
"Reinard's Rye Porter","Stout",1.083,1.017,8.66,52.55,39.1
"Malone's Irish Stout 3-10","Stout",1.052,1.015,4.8,56.32,41.42
"Chocolate Vanilla Porter","Porter",1.06,1.016,5.77,31.63,34.76
"Bakke Brygg Robust Porter 50 l","Porter",1.058,1.014,5.76,39,38.71
"Breck Vanilla Porter Clone","Porter",1.053,1.012,5.38,0,46.1
"Founders Porter clone","Porter",1.062,1.015,6.06,34.61,40
"Dreaded Jake Porter - Robust Porter","Porter",1.063,1.015,6.32,36.3,33.24
"Highlander Chocolate Coffee Porter","Porter",1.057,1.016,5.41,24.84,39
"Chocolate cherry porter","Porter",1.072,1.018,7.12,0,39.03
"White House Honey Porter (Official Recipe)...","Porter",1.053,1.012,5.37,25.91,24.79
"Maple Bourbon Porter","Porter",1.062,1.012,6.5,40.18,27.53
"Chocolate Hazelnut Porter","Porter",1.069,1.017,6.77,38.63,40
"Nice Little Porter","Porter",1.052,1.012,5.25,32.79,22.69
"Porter","Porter",13.1874,3.61072,5.15,29.06,22.65
"Sweet Baby Jesus Clone","Porter",1.08,1.02,7.77,35.66,47.34
"Great Lakes Brewing Co. - Edmund Fitzgerald ...","Porter",1.057,1.018,5.13,79.13,34.11
"Cubby Claus Spiced Maple Christmas Porter...","Porter",1.062,1.014,6.29,41.36,23.06
"Spiced Porter V3.1 ""Fatty St. Nick's Porter""...","Porter",1.064,1.019,5.93,33.81,25.9
"Dark Days Porter","Porter",1.061,1.014,6.17,29.71,40
"Black Butte Porter Clone","Porter",1.053,1.016,4.92,30.72,27.77
"Mudpuppy Porter","Porter",1.064,1.018,6.08,23.44,36.13
"Chocolate Maple Porter - #5","Porter",1.08,1.018,8.05,28.16,40
"Bakke Brygg Robust Porter 23 l Grainfather...","Porter",1.058,1.014,5.81,37.73,38.45
"Pumpkin Porter","Porter",1.05,1.008,5.51,33.18,19.59
"Cocoa Porter","Porter",1.074,1.025,6.47,34.93,36.68
"Oatmeal Porter","Porter",1.053,1.015,5.04,37.11,24.9
"Toasted Coconut Porter","Porter",1.061,1.016,5.99,45.76,33.97
"Ten Fidy Clone 5 gal","Porter",1.106,1.025,10.62,123.44,40
"Porterline Syndrome ( Leffe Brune )","Porter",1.069,1.02,6.41,19.62,19.31
"Adam's Vanilla Porter","Porter",1.08,1.02,7.85,51.05,39.23
"Juicy Plum Porter","Porter",1.06,1.022,5.26,35.6,24.55
"Denny Conn's Bourbon Vanilla Porter","Porter",1.082,1.019,8.21,34.11,40
"Ten Fidy clone","Porter",1.106,1.025,10.62,118.03,40
"Clone - Kissmeyer Baltic Porter","Porter",1.079,1.02,7.75,55.79,26.14
"Caramel Porter","Porter",1.055,1.014,5.37,47.34,34.63
"Fireside Chat Clone","Porter",1.086,1.021,8.45,61.31,40
"Chocolate Coconut Porter","Porter",1.062,1.016,6.06,32.81,29.42
"Blackberry porter","Porter",1.05,1.013,4.94,29.25,30.85
"Coffee Porter","Porter",1.052,1.015,4.84,25.66,22.78
"Smoked Porter","Porter",1.065,1.014,6.74,36.84,27.26
"Yuengling","Porter",1.054,1.009,5.86,31,7.51
